newsID,title,label,sentenceNo,sentenceContent,sentenceSize
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,651,너네 즉시항고해야지.,11
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,652,이렇게 불명예스러운 기록 남기고 넘어갈 거야?,25
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,653,검찰에 대한 메시지도 같이 포함된 이재명 대표의 발언이라고 봤습니다.,38
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,654,[앵커] 그리고 대통령실이 오늘 대통령실발 뉴스가 최근에 거의 없었죠.,39
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,655,직무정지가 된 이후에.,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,656,그런데 오늘 입장을 냈습니다.,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,657,"구속 상태에서 발생한 현안을 포함한 보고 그리고 향후 대응책을 논의했다, 수석비서관회의에서.",51
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,658,그래서 이 기사가 나오니까 대통령이 지금 업무가 정지됐는데 무슨 현안보고냐라는 목소리들이 나왔단 말이죠.,58
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,659,이건 어떻게 바라봐야 됩니까?,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,660,"[윤희석] 그 비판은 대통령의 적극적인 행위를 전제로 하고 보고를 받는다, 이렇게 딱 들으니까 마치 대통령이 정말 보고를 받아서 뭔가를 하려는 거냐.",83
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,661,그러면 안 되는 거 아니야?,15
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,662,이런 정도로 저는 해석합니다.,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,663,아까도 제가 말씀을 드렸지만 대통령실 입장에서는 석방돼서 돌아올 수 있는 대통령을 굉장히 환영할 거예요.,58
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,664,그리고 그동안 아무리 대통령실이 권한대행을 보좌하고 있다 하더라도 진짜 대통령이 돌아오시는데 아무 일도 안 할 수는 없는 겁니다.,72
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,665,그렇게 되면 돌아오시는 대통령을 맞으러 누군가는 나갈 수밖에 없는 거고.,40
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,666,경호도 움직일 거고요.,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,667,그 과정에서 분명히 비서실장을 비롯한 고위 대통령실 관계자들은 대통령과 대화를 할 수밖에 없는 거고 그러면 그 과정에서 자연스럽게 국정현안에 대한 보고 형식의 전언을 할 수 있겠죠.,101
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,668,여러 가지 의대정원 문제라든지 충분히 그런 얘기가 가능합니다.,34
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,669,그런데 그것을 수동적으로 들은 대통령이 직무정지라고 하더라도 들으면 안 되는 거냐.,46
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,670,그 문제는 아무도 판단할 수 없다고 봅니다.,24
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,671,적극적인 행위를 전제하지 않는 한 수동적으로 그러한 보고 형식의 사항을 듣는 건 저는 문제가 되지 않는다고 생각해요.,65
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,672,[성치훈] 현안보고 준비를 할 수는 있다고 말씀드리지만 현안보고를 해서는 안 된다는 말씀을 계속 드리는 겁니다.,62
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,673,왜냐하면 직무 배제된 상태잖아요.,18
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,674,그렇기 때문에 대통령실의 인력을 활용해서 본인이 보고를 받는 건 매우 부적절하다고 보고요.,50
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,675,다만 현안보고 준비를 할 수는 있다.,20
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,676,왜냐하면 아까 말씀드린 것처럼 보수진영 후보들이 탄핵에 대한 본인들 입장에서는 최악의 상황을 대비해서 조기대선 모드로 돌입하지 않았습니까?,77
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,677,대통령실도 마찬가지입니다.,14
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,678,본인들이 생각했을 때 최상의 시나리오라고 생각할 수 있는 탄핵 기각 이런 것들을 대비해서 현안보고 준비까지는 할 수 있겠죠.,69
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,679,하지만 지금 탄핵심판 결론이 나오기 전까지 대통령에 대한 현안보고를 실제 이행하는 것은 매우 부적절하다는 지적을 하고 싶습니다.,71
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,680,"[앵커] 지금 화면으로 서울구치소 모습, 왼쪽이죠.",28
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,681,그리고 한남동 관저 인근의 모습 지지자들이 많이 나와 있고.,33
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,682,지금 차량들이 빠져 나오는 것은 오늘 윤 대통령과는 관계 없는 차량들로 보이고요.,45
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,683,"윤 대통령 서울구치소 안에 있고 오늘 검찰이 석방지휘를 한다면, 석방결정을 한다면 저기에서 나오는 거고요.",59
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,684,지금은 그 결정이 아직 안 됐기 때문에 검찰이 아직도 회의를 하고 고심하고 있는 상황입니다.,51
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,685,윤 대통령 지지자들이 현재 왼쪽에 보시는 서울구치소와 오른쪽에 보시는 한남동 관저 앞으로 속속 집결하고 있고 인파가 꽤 많습니다.,72
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,686,"석방을 바라고 이렇게 앞에 모여든 것으로 보이는데 석방이 된다면 윤 대통령 지지자들을 향해서 윤 대통령이 메시지를 낼까요, 어떤 메시지를 낼까요?",81
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,687,[윤희석] 직접 오늘 구치소 나오시면서 모습을 드러낼 것 같지는 않습니다.,41
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,688,경호차량을 통해서 관저로 이동하실 것으로 보이고.,27
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,689,내일이 됐든 조만간 어떤 형식으로든 육성을 통해서 메시지를 내시지 않을까 싶어요.,45
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,690,지난번에 체포영장 집행되기 직전에 대통령실 행정관의 휴대폰을 이용해서 영상을 촬영해서 메시지를 내신 적이 있잖아요.,64
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,691,그때는 급하게 하신 것으로 알고 있는데 이번에 만약에 석방되면 그렇게 시간을 다퉈서 빨리 서두를 이유는 없으니 좀 더 정제된 환경에서 대통령으로서의 대국민 메시지를 내실 가능성이 크다.,103
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,692,그 정도는 충분히 예상됩니다.,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,693,[앵커] 성 부의장님.,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,694,[성치훈] 저는 대국민메시지를 내실 것으로 보고 그 이후에도 계속해서 메시지를 낼 것으로 봅니다.,54
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,695,다만 그것이 과연 국민들이 볼 때 적절해 보일 것인가.,30
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,696,만약에 탄핵심판 결과가 다음 주쯤 나온다고 예상되고 있는데 만약에 다음 주나 그다음 주에 탄핵심판 결과가 나와서 대통령이 파면됐을 경우 그 경우에 뭔가 대통령이 형사재판을 받는 과정 동안 계속해서 메시지를 내면서 국론을 분열시키는 발언을 한다.,136
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,697,그렇게 됐을 경우 저는 특히나 중도층 내에서는 이거에 대해서 공감해 주지 않을 거라고 봅니다.,52
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,698,"사실 파면당한 대통령 그리고 내란죄 혐의로 형사재판을 받고 있는 대통령이 이렇게 자꾸 적극적으로 메시지를 내는 것이 과연 온당한가라는 비판에서 자유로울 수 없을 것이기 때문에 저는 윤석열 대통령이 물론 만약에 구속취소되고 석방됐을 경우에는 메시지를 낼 필요, 그것까지 막을 수는 없다고 생각합니다마는 그 이후에 계속해서 메시지를 내는 것에 대해서는 저는 재고해 보는 것이 필요할 것이라는 말씀을 드리고 싶습니다.",230
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,699,[앵커] 오늘 나오든 아니면 어쨌든 오늘 법원 판결로 인해서 윤 대통령이 석방된다면 이건 정치권에 상당한 파장이 있을 거고요.,70
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,700,그게 어떤 식으로든.,11
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,701,지금은 최근에 계속해서 윤 대통령의 탄핵심판 결과를 기다리는 과정이었기 때문에 그래서 조기대선을 준비하는 정치권의 모습들을 저희가 많이 전해 드렸고.,83
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,702,"이런 상태에서 윤 대통령이 구속된 상태냐, 아니면 석방이 된 상태냐.",38
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,703,이건 분위기가 많이 다를 것 같거든요.,21
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,704,이거 어떻게 보십니까?,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,705,"[윤희석] 일단 대통령의 구속 상태가 박근혜 전 대통령의 경우에는 파면이 된 다음에, 탄핵이 인용된 다음에 구속됐어요.",66
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,706,직무정지 상태에서 청와대 관저에 계셨고 거기서 인용된 다음에 사저로 가셨고 그다음에 사저에서 검찰에 출두해서 수사를 받고 구속되는 과정이 있었습니다.,83
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,707,그런데 이번에는 탄핵심판이 종결되지 않은 상태에서 먼저 구속이 됐어요.,39
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,708,그래서 만약에 기각됐다.,13
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,709,현업에 복귀해야 된다.,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,710,이건 또 어떻게 해야 되느냐는 문제도 있었습니다.,27
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,711,그래서 윤 대통령에 대해서 수사하고 기소하는 건 법과 원칙에 따라서 해야 되는 것이지만 왜 윤 대통령을 구속부터 하려고 하느냐.,71
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,712,현직 대통령에 대해서.,12
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,713,그러한 지적이 있었던 겁니다.,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,714,여러 가지 만시지탄 성격의 감정을 제가 느끼는데.,27
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,715,그래서 결론적으로는 인신구속에서 풀려나게 되는 거니까 기각이 되면 복귀하시면 되는 겁니다.,50
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,716,재판이 있으면 가시면 되는 겁니다.,19
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,717,이재명 대표랑 똑같은 겁니다.,16
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,718,그때는 여러 가지 상황을 볼 수 있겠죠.,22
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,719,일단 사저로 가실 거고요.,14
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,720,또 조기대선 시작하면서 저희 당의 경선 과정이 있을 거고요.,33
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,721,그러면 저희 당에서 어떤 후보가 유리하게 윤 대통령의 석방과 활동 가능성을 활용하느냐.,48
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,722,그 점이 아마 관심이 나올 거예요.,19
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,723,"예를 들어서 윤 대통령이 자유로운 상태이기 때문에, 재판은 받겠지만.",38
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,724,특정 후보를 지지할 수도 있는 거거든요.,22
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,725,어떠한 집회 현장에서 발언을 할 수도 있는 거고요.,28
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,726,특정지역을 방문할 수도 있는 거고요.,20
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,727,그런 직간접적인 정치활동을 충분히 하실 수 있다고 생각합니다.,34
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,728,그것은 적어도 저희 당의 경선 과정에서 상당히 큰 영향을 발휘할 가능성이 크고 또 본선이 진행되는 과정에서도 굉장히 큰 영향력을 발휘하는 하나의 구심점으로써 윤 대통령의 존재가 부각될 가능성이 크다.,111
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,729,저는 그렇게 예측해 봅니다.,15
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,730,[앵커] 그러니까 조기대선이라는 게 치러지더라도 윤 대통령이 불구속 상태였을 경우에는 조기대선에 상당한 영향력을 끼칠 것이다.,70
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,731,[성치훈] 저는 영향력 끼치려고 하겠지만 국민의힘은 딜레마에 빠질 거라고 봅니다.,45
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,732,왜냐하면 대선이 치러질 경우는 대선은 결국 중도확장 싸움이거든요.,36
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,733,그런데 윤석열 대통령이 보수결집에는 도움을 주겠지만 과연 파면당한 대통령이 중도층 확장에 도움을 줄 것인가.,60
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,734,저는 사실 국민의힘이 지금 탄핵 국면 속에서도 뭔가 대통령이 구속되기 전에 관저를 찾아가는 국회의원들이나 아니면 면회를 가는 국회의원들이나 이런 사람들에 대해서 개인적으로 참여하는 것이라고 하면서 선을 그었거든요.,119
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,735,그랬던 것이 참여하는 면회를 가는 국회의원들이 보수지지층을 결집시키는 데는 도움이 될 수 있을지 몰라도 중도확장에는 전혀 도움이 되지 않는다고 본인들도 판단했기 때문에 이중플레이를 했던 것이거든요.,110
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,736,그런데 만약에 대선국면으로 넘어갔고 대통령은 전직 대통령으로서 뭔가 대선에 도움을 주고 싶어하는 마음이 있어서 뭔가 행보를 이어갈 것이고 그랬을 경우 보수지지층은 또 환호할 것이고 그런 딜레마에 빠지게 돼서 어떻게 이거 거리두기를 해야 되나?,135
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,737,손절을 해야 되나 깊은 고민에 빠지게 될 거라고 생각합니다.,33
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,738,[앵커] 그러니까 최근 여론조사들을 이렇게 보면 차기 대통령 지지도 이런 것을 보면 보수 쪽 유력 후보자들을 놓고 보면 김문수 장관이 1등이거든요.,82
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,739,"1등인데 이걸 진짜 중도층만 따로 놓고 보면 오세훈, 홍준표, 한동훈.",39
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,740,"아니면 오세훈, 한동훈, 홍준표.",18
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,741,그다음에 김문수 이렇게 들어간다는 상황이란 말이에요.,29
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,742,그러니까 이게 당내 경선하고 중도층 확장까지 지금 말씀하신 대로 생각했을 경우하고는 조금 다른 양상이라 이것도 염두에 두고 계실 것 같은데요.,79
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,743,그래서 저희 당에서 경선을 해서 후보를 뽑게 되는 과정을 겪게 된다면 거치게 된다면 그러면 당원 그리고 지지자가 어떤 선택을 할 거냐.,75
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,744,분명히 저는 전략선택을 할 수밖에 없다고 봅니다.,27
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,745,"그것이 어디서 드러나냐면 최근 여론조사를 보면 국민의힘 지지층에 한정해서 대선후보 선호도를 보게 되면 김문수, 한동훈, 홍준표, 오세훈 이분들 지지도가 나오지만 제일 크게 나오는 부분이 의견 유보예요.",112
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,746,의견 유보가 3분의 1를 넘습니다.,19
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,747,그런 조사결과가 많다는 것은 상당수의 저희 당 지지층들은 탄핵심판 인용 여부 거기에 기준점을 두고 판단을 유보하고 있다고 생각되는데 여기에 덧붙여서 윤 대통령이석방되는 상황까지 들어오기 때문에 유보 의견 또는 기존에 어떤 후보를 선호했던 결정을 철회하고 다른 선택을 할 가능성도 있고 굉장히 요동치는 여론조사 결과가 많이 나올 거다.,186
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,748,[앵커] 석방 가능성 여부를 두고 여권 잠룡들도 일제히 환영의 목소리를 내고 있습니다.,48
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,749,당분간 몸을 낮추는 그런 모습을 보일까요?,23
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,750,[윤희석] 지금 당장 윤 대통령이 석방됐는데 마치 대선이 있는 것처럼 활발하게 활동한다는 것은 맞지 않다고 봅니다.,64
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,751,아직 탄핵에 대해서 결정난 게 없지 않습니까?,25
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,752,곧 난다고 하지만 언제인지도 알 수 없습니다.,25
LC_M09_2025-03-05_대통령 복귀 선고 언제_001,"[뉴스NIGHT] 윤 대통령 구속 취소...""사필귀정"" vs ""즉시 항고""",정치,753,그래서 일단은 윤 대통령 석방 관련한 메시지 또 거기에서 정치적인 의미를 찾으려고 하겠죠.,50
