newsID,title,label,sentenceNo,sentenceContent,sentenceSize
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,275,"한밤중에 차들이 주르륵 나오면서 과연 무슨 파티를 했는지, 저 장면 봐주세요.",43
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,276,"차들이, 요리사들이 들어가는 장면입니다.",22
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,277,"요리사들, 한 번 더 틀어주세요.",18
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,278,"요리사 모자, 요리사 모자가 쭉 들어가는 거 보입니까?",30
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,279,◎김용준: 뭐 파티한 것 아니냐 이런 입장입니다.,27
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,280,▼김재원: 글쎄 제가 구체적으로 확인도 안 되고 또 서영교 의원 말씀을 믿을 수도 없고 하기 때문에 정확한 내용은 모르지만 지금 이제 퇴임하기 직전이기 때문에 그동안 근무하던 분들하고 식사를 하는...,112
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,281,◎김용준: 퇴거 전에?,12
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,282,"▼김재원: 예, 식사를 하는 장면이 있을 수는 있겠지만 글쎄요.",35
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,283,그걸 파티라고 하는지 그리고 통상 관저나 이런 공관 같은 시설에서 여러 명이 식사를 하려면 외부에서 음식점에서 와서 음식을 반입해서 준비를 하거든요.,83
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,284,그 안에서 자체적으로 그만한 시설이 없어서 그런 경우가 많은데 그리고 그것이 인력을 상시 고용하는 것보다는 싸게 먹힌다고 해서 그러는 거는 있는데 어쨌든 좀 제가 좀 내용을 잘 알지 못해서 확인을 해보려고 했는데도 서영교 의원의 주장 외에는 딱히 걸리는 게 없어서 좀 확인하기가 어렵습니다.,162
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,285,◎김용준: 알겠습니다.,12
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,286,홍 의원님 혹시 뭐 보태실 말씀 있으실까요?,24
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,287,저게 지금 사실관계도 저도 확인이 안 되기 때문에 뭐라고 할 수는 없지만 만약에 사실이라고 전제하면 두 가지 문제는 있습니다.,70
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,288,하나는 지금 이제 전직 대통령이지 않습니까?,24
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,289,"탄핵된 전직, 파면된 전직 대통령이 어쨌든 관저에서 저런 모임을 갖는 것 자체가 아무리 오랫동안 일한 사람을 위로한다고 하더라도 저런 행사를 갖는 건 매우 부적절한 거고요.",96
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,290,그리고 두 번째는 만약에 저 비용이 개인 비용이 아니라 공적 비용이라면 그건 일종의 문제가 됩니다.,55
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,291,그건 불법이기 때문에 저는 나중에라도 한번 확인을 해야 되겠죠.,35
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,292,◎김용준: 전제를 가정해서 한번 말씀을 하신 겁니다.,29
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,293,"자, 그리고 한덕수 대통령 권한대행이 대통령 몫에 헌법재판관 후보자 2명을 지명한 데 대한 후폭풍이 계속되고 있습니다.",66
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,294,지금 보시면 대통령 권위나 사고로 직무를 수행할 수 없을 때 국무총리는 법률이 정한 국무위원회 순서대로 권한을 대행한다라고 돼 있는데 지금 50여 일 정도 지나면 새 대통령이 뽑히는데 그때 지명하면 되는 거 아닌가 합니다.,124
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,295,▼김재원: 그런데 헌법재판소를 장시간 비워 놓게 만든 게 사실은 민주당이었거든요.,45
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,296,그러면서 민주당이 또 국회에서 임명한 헌법재판관을 계속 임명하라고 요구한 것도 비교적 최근이고 또 대통령 권한대행으로서 대통령의 권한대행이 대통령의 권한을 행사하라는 것인데 지금 헌법재판관 임명을 해서는 안 된다는 어떤 근거도 없거든요.,132
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,297,다만 이제 기왕에 말씀하신 대로 얼마 안 있으면 민주적으로 선출한 대통령이 선출되기 때문에 그때까지 기다려서 선출된 대통령이 임명하게 하는 것이 맞다 그런 취지인 것 같은데 그렇다고 현재 장시간 공백 상태가 있을 헌법재판관을 정상적인 절차에 의해서 임명한 것을 또 비난하는 것은 그것도 정치적인 정략적인 이해관계 때문이라고 저는 생각합니다.,190
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,298,◎김용준: 홍 의원님은 어떻게 생각하십니까?,24
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,299,앞서 대권 행보 여부를 떠나서 본다면 어떻게 평가하시겠어요?,33
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,300,▼홍익표: 좀 부적절합니다.,15
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,301,왜 그러냐 하면 첫 번째는 지금 국민의힘 쪽이나 정부 측에서 설명하는 게 유고와 거리를 분리해서 그러니까 일시적일 때는 제한적이지만 거리가 된 상태에서는 적극적으로 할 수 있다.,99
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,302,그런데 우리 헌법과 법률에서는 어느 것도 그걸 분리해서 얘기하고 있지 않습니다.,44
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,303,그래서 기본적으로 유고와 거리 포함해서 권한대행은 현상 유지 차원에서 제한적으로 권한을 행사하는 거지 적극적으로 행사하는 건 아니다는 거고요.,79
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,304,실제 작년 12월달에 헌법재판관 문제가 터졌을 때 국민의힘도 그랬고 정부 측에서도 한덕수 권한대행을 포함한 정부 측의 해석이 대통령의 권한 임명도 하지 말라고 그랬어요.,94
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,305,국회 추천 몫도 더군다나 대통령 추천 대통령 인사권은 할 수가 없는 거죠.,41
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,306,이게 사실 사례를 보면 현직 대통령조차도 임기 말에는 이런 인사권을 제한을 했습니다.,47
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,307,노무현 대통령이 감사위원 임명과 관련돼서 이명박 당시 당선자에게 양해를 구하고 있어요.,48
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,308,그러니까 협의해서 임명을 한 거죠.,19
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,309,그다음에 황교안 당시 권한대행도 헌법재판관이 공석이 됐을 때 대통령의 인사였기 때문에 국회 추천 몫이 아니라 대통령의 인사권이었기 때문에 본인이 임명하지 않았습니다.,92
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,310,"또 문재인 전 대통령 같은 경우도 퇴임을 앞두고 윤석열 후보자가 당선됐을 때 감사위원 2명의 공석인데 이 경우를 협의해서 현직 대통령이 1명, 당선자가 1명 이런 식으로 해서 감사위원을 임명하는 것을 서로 협의를 했습니다.",124
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,311,그러니까 권한대행이 현직 대통령도 아니고 선출된 대통령조차도 임기 말에는 인사권을 제한하는데 선출되지도 않은 권한대행이 이제 한 50여 일 지나면 새로운 정부가 인사권자가 들어서는데 이렇게 하는 것은 매우 부적절한 인사 조처라고 생각합니다.,134
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,312,◎김용준: 두 분 의견 들어봤습니다.,20
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,313,마지막으로 어제 법사위에서 민주당은 이완규 법제처장에 대해서 여러 문제를 지적했습니다.,48
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,314,그 내용부터 일단 보겠습니다.,16
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,315,"<녹취> 정청래 / 국회 법사위원장 피의자면서 헌법재판관 지명자 신분도 적절하지 않지만, 기소가 됐을 경우는 이건 심각한 것 아니냐, 그럴 때는 어떻게 하시겠느냐는 것에 대해서 한 말씀 하세요.",108
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,316,"<녹취> 이완규 / 법제처장 글쎄요, 어쨌든 저는 그것은 전혀 기소될 만한 일이 아니었다고 저는 생각을 합니다.",62
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,317,"<녹취> 정청래 / 국회 법사위원장 아니, 그러니까 기소가 된다면...",39
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,318,<녹취> 이완규 / 법제처장 기소가 된다면 그때 가서 생각을 하겠습니다.,40
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,319,<녹취> 장경태 / 국회 법사위원 (더불어민주당) 지명을 할 테니 검증동의서 제출해 달라라는 연락을 언제 받으셨냐고요.,66
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,320,"<녹취> 이완규 / 법제처장 오전에, 그날 오전에 받았습니다.",34
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,321,<녹취> 장경태 / 국회 법사위원 (더불어민주당) 그러면 24시간도 안 돼서 무슨 검증을 했는지 모르겠는데 헌법재판관 후보자가 되신 겁니다.,78
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,322,동의서 제출한 지 24시간도 안 돼서.,21
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,323,"◎김용준: 예, 일단 김재현 의원님 계엄 해제 이후에 대통령 안가 회동 그리고 또 피의자 신분인 점에 대해서 기소가 될 만한 일이 아니다.",77
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,324,기소가 된다면 그때 가서 생각하겠다 이런 답변이었습니다.,31
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,325,▼김재원: 그런데 지금 비상계엄 선포 관련된 사건들 이미 넉 달이 됐거든요.,42
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,326,그리고 재판받은 사람...,14
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,327,재판을 받고 있는 사람들은 다 지금 재판을 받고 있고 나머지는 벌써 한 3개월이 되었는데 전혀 수사기관에서 별다른 움직임도 없지 않습니까?,77
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,328,"거기에다가 지금 박성재 법무장관의 탄핵심판 관계에서 헌법재판소가 이 4명의 박성재, 이상민, 김주현, 이완규 법제처장 이 4명의 회동이 문제가 없다고 판단을 했어요.",92
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,329,그런데 지금 민주당이 억지를 부리고 있는 거죠.,26
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,330,이것은 사실 그냥 이 문제를 실제 사법적으로 문제가 될 것이라고 주장하는 것이 아니고 이완규 법제처장은 절대로 헌법재판관이 되는 상황을 만들지 않겠다 그런 것이고 또 공수처조차 그에 조금 동조에서 무슨 비슷한 이야기를 조금씩 하면서 민주당이 협조하는 것 아닌가라는 그런 생각이 들 정도로 약간 편향적으로 답변을 한 적이 있습니다.,184
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,331,그러다 보니까 지금 저런 것이 논란이 되는 듯하지 사실은 이게 무슨 내란죄 가담을 한 겁니까?,52
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,332,이게 이미 끝난 상황에서 사후에 법률관계로 업무를 보고 있는 분들이 모여서 협의를 한 것으로 보여지기는 하는데 그 이상 무슨 행위가 있느냐는 거죠.,82
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,333,저는 말씀 이해가 안 갑니다.,16
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,334,▼홍익표: 일단은 저 네 분이 만난 곳이 안가거든요.,29
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,335,안가를 대통령 없이 더군다나 비상계엄 다음 날 저렇게 만나는 경우는 저는 매우 부적절한 겁니다.,53
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,336,"왜냐하면 저도 여당 시절에 대통령 비서실장들 몇 분하고 만나기도 하고 청와대 정무수석 또 심지어 국정원장하고 만날 때도 다 일반 음식점에서 약속을 하고 만났지, 저렇게 회의가 아닌 어떤 저녁 먹는 자리라면 회의할 때는 당연히 어떤 사무실에서 만나지만 저 네 분이 뭐라고 그랬냐 하면 그냥 사적인 만남이라고 그랬어요.",176
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,337,그냥 얼굴이나 보자고 하는 자리를 대통령 안가에서 한다.,31
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,338,이것도 말도 안 되고요.,13
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,339,아까 얘기한 것처럼 4인 회동이 문제가 없는 게 아니라 헌법재판소의 정확한 얘기는 위법한지를 판단할 만한 증거가 불충분한 상태다.,72
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,340,그래서 현재 공수처에서 조사가 진행되고 있는 상황입니다.,31
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,341,그래서 저는 다른 걸 떠나서 이완규 법제처장은 윤석열 대통령이 탄핵되는 파면되는 상황에 있어서 행정부의 주요 인사로서 사실상 책임을 느껴야 되고 자숙해야 될 사람이 헌법재판관으로 영전돼 간다는 것은 저는 매우 잘못된 인사라고 생각합니다.,132
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,342,"지금까지 정치권 소식, 더불어민주당 홍익표 전 의원, 국민의힘 김재원 전 최고위원과 함께 했고요.",54
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,343,추후에 또 뵙겠습니다.,12
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,344,선거본부 가셔서 활약하시는 거 보겠습니다.,23
LC_M09_2025-04-10_대통령 청와대 복귀_14,"[사사건건] 막 오른 대선 전초전, 경선 생존자는?",경제,345,"■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!",112
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,1,세종 이전하려면 위헌 해결해야 청와대 복귀 가능성에 '발걸음' 서울 종로구 청와대 입구 정문.,52
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,2,윤동주 기자 윤석열 전 대통령에 대한 헌법재판소의 파면 결정 이후 청와대를 찾는 관람객이 늘어나고 있다.,58
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,3,차기 대통령의 집무실이 확정되지 않은 상황에서 청와대 복귀 가능성이 점쳐지는 데 따른 변화로 풀이된다.,57
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,4,10일 청와대재단과 언론보도를 종합하면 주말인 5일과 6일 관람객이 이전과 비교해 크게 늘었다.,53
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,5,"5일에는 비가 오는 날씨에도 5324명이 찾았고, 6일은 1만714명이 들렀다.",44
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,6,"이는 직전 주말(29일 6164명, 30일 4622명)과 비교하면 큰 폭으로 증가한 수준이다.",52
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,7,이는 오는 6월 3일 대통령 선거를 앞두고 향후 대통령 집무실을 어디에 둘지에 대한 갑론을박이 벌어지고 있기 때문이다.,66
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,8,"용산 집무실은 '비상계엄을 모의한 장소'라는 부정적 이미지가 있다는 주장이 나오고, 청와대는 이미 국민들에게 개방을 한 상황에서 보안 문제를 해결하기 어려울 것이라는 분석이 제기된다.",102
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,9,"세종시의 경우 지방 균형발전에 효과적일 것이라는 주장에 힘이 실렸지만, 행정수도의 세종 이전은 위헌이라는 헌법재판소의 결정이 있었기 때문에 가능성이 불투명한 상황이다.",93
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,10,민주당 내부에서도 정권교체에 성공할 경우 차기 대통령 집무실을 어디에 둘지를 두고 다양한 의견이 나오고 있다.,61
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,11,내부적으로는 장기적으로 세종 이전 가능성을 열어두고 검토 중인 것으로 알려졌다.,44
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,12,"김윤덕 더불어민주당 사무총장은 이날 라디오에서 세종 집무실 구상에 대해 ""검토하고 있는 사안으로 이해해 주시면 좋겠다""며 ""다만 구체적인 내용을 많이 들여다본 것은 아니다.",96
LC_M09_2025-04-10_대통령 청와대 복귀_14,"""다시 대통령 집무실로?""…尹 파면 후 청와대 관람객 급증",정치,13,"공약으로 내걸겠다거나 정책화를 하겠다는 것은 조금 이른 얘기""라고 설명했다.",42
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,1,"87년 헌법체제 민주주의 위기 불러, 개헌 더는 미룰 수 없어 ""국민이 직접 헌법 만들 수 있는 권한을 국민에게 줘야"" 첫 단계 국민발안제 도입하는 단순한 원포인트 헌법개정 먼저 이후 개헌절차법 제정, 마지막 국민투표로 제7공화국 개헌 우원식 국회의장 대선·개헌 동시투표 구상 철회 아쉬워 핵심요약 ■ 방송: 충북CBS 라디오 <시사직감> 청주 FM 91.5MHz, 충주 FM 99.3MHz (17:00~17:30) ■ 제작: 이은영 PD ■ 진행: 김종현 기자 ■ 대담: 김태환 국민주도상생개헌행동 공동사무국장 국민주도상생개헌행동 김태환 공동사무국장.",309
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,2,"본인 제공 [오프닝] ◇ 김종현> 청취자 여러분, 안녕하십니까?",35
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,3,"<시사직감>, 저는 김종현 기잡니다.",20
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,4,파면된 윤석열 전 대통령을 상징하는 용산 대통령실의 이전 문제가 조기 대선 국면에서 핵심 이슈로 떠오르고 있습니다.,64
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,5,"'군사 쿠데타 모의의 본산', '내란의 소굴', '불통과 주술의 상징', 정치권에서는 이처럼 용산 대통령실에 대한 격하된 평가가 이어지고 있습니다.",82
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,6,오는 6월 3일 누가 대권을 잡게 되든 대통령실 이전은 기정사실이 된 분위깁니다.,45
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,7,이전이 추진된다면 청와대로의 복귀나 세종시 이전 등이 거론되고 있습니다.,40
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,8,"충청권에서는 세종시 이전 추진 여부에 관심이 집중되고 있고, 청주 오송 이전을 주장하는 지역 출신 정치인도 있습니다.",65
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,9,2000년대 노무현 대통령 후보의 충청권 신행정수도 공약은 충청권에 관심을 집중시켰었는데요.,51
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,10,그로부터 10여 년 뒤 세종특별자치시 출범 즈음부터 '충청 신수도권 시대'라는 슬로건이 흔하게 사용됐지만 의미가 제대로 실현되지는 못했죠.,77
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,11,과연 충청권이 명실상부한 신수도권의 중심이 되는 계기가 마련될지 여부도 이번 조기 대선의 관전 포인트가 될 것 같습니다.,67
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,12,"2025년 4월 9일 수요일, <시사직감> 문을 열겠습니다.",33
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,13,"[코드음악] ◇ 김종현> 오늘(9일) <시사직감>, 첫 번째 <직감 인터뷰> 시작하겠습니다.",51
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,14,윤석열 대통령 파면 이후 대선 정국에서 핵심 이슈 가운데 하나가 또 바로 개헌 아닐까 싶습니다.,53
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,15,"개헌이 필요하다는 것에는 대부분 공감하지만 개헌의 시기와 방법, 범위 등을 놓고 정치권에서는 의견들이 서로 달라서 국회 특위 구성부터 쉽지 않을 것이라는 전망도 나오죠.",94
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,16,정치권에서 분주한 셈법 속에 이런저런 개헌 논의가 파편적으로 이루어지고 있는데요.,45
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,17,개헌 절차법을 제정해 국민이 참여하고 주도하는 개헌 추진 단체의 노력이 한창 진행이 되고 있습니다.,55
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,18,지난 2월 출범을 했죠.,13
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,19,국민주도상생개헌행동의 김태환 공동사무국장과 자세한 이야기 나눠보도록 하겠습니다.,44
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,20,"안녕하십니까, 김태환 국장님?",16
LC_M09_2025-04-10_대통령 청와대 복귀_14,"김태환 국민주도상생개헌행동 공동사무국장 ""계엄 끝나고 개헌의 시간""",정치,21,◆ 김태환> 안녕하세요?,13
