newsID,title,label,sentenceNo,sentenceContent,sentenceSize
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,2,PMGO는 2024년에 처음 도입된 배틀그라운드 모바일의 국제 e스포츠 대회로 총상금은 약 50만 달러(약 7억 3000만원) 규모다.,75
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,3,메인 이벤트는 4월 12일과 13일 양일간 우즈베키스탄 타슈켄트에서 진행된다.,43
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,4,"글로벌 초청 8개 팀과 개최국 예선을 통해 직행한 1개 팀, 권역별 사전 경기를 통과한 7개 팀 등 총 16개 팀이 참가한다.",70
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,5,우승 팀의 지역에는 오는 7월에 개최될 예정인 ‘2025 배틀그라운드 모바일 월드컵(2025 PUBG MOBILE WORLD CUP)’의 참가 출전권이 한 장 더 부여된다.,96
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,6,한국에서는 농심 레드포스가 글로벌 초청 팀 자격으로 메인 이벤트에 참가한다.,42
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,7,"농심 레드포스는 ‘배틀그라운드 모바일 프로 시리즈(PUBG MOBILE PRO SERIES, 이하 PMPS) 2025 시즌 0’ 우승을 통해 메인 이벤트에 출전한다.",92
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,8,이번 대회는 배틀그라운드 모바일 e스포츠 최초로 스매시 룰(Smash Rule) 방식으로 진행되며 80점을 획득한 이후 ‘치킨(최후 승리)’을 차지하면 최종 우승하게 된다.,96
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,9,단 총 12매치가 종료될 때까지 해당 조건을 만족하는 팀이 없을 경우 12매치 합산 포인트가 가장 높은 팀이 우승하게 된다.,69
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,10,대회 마지막까지 전략적인 운영이 요구되는 새로운 룰이 적용된 만큼 각 팀의 치열한 경쟁이 기대된다.,55
LC_M09_2025-04-10_월드컵_012,크래프톤 ‘배틀그라운드 모바일’ 국제대회 ‘PMGO’ 메인 이벤트 12일...,경제,11,"2025 PMGO 메인 이벤트는 매 경기일 한국 시간으로 오후 8시부터 진행되며 배틀그라운드 모바일 e스포츠 공식 유튜브, 틱톡, 네이버 e스포츠 채널에서 중계된다.",92
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,1,"올해 ‘스프린터 시리즈’ 첫 경주 ‘부산일보배’에서 우승했다 사진제공｜한국마사회 13일 렛츠런파크 서울서 제8경주로 단거리 최강마를 가리는 ‘스프린터 시리즈’의 두번째 경주인 ‘SBS스포츠 스프린트’(G3, 3세 이상, 1200m, 순위상금 5억 원)가 열린다.",146
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,2,‘SBS스포츠 스프린트’는 1993년 ‘SBS배’로 시작해 2017년부터 현재 이름으로 열리고 있다.,56
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,3,"그동안 돌아온포경선, 모르피스, 가온챔프 등 단거리 강자를 배출했다.",38
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,4,작년부터 경주가 블루북(Blue Book : 전 세계에서 시행되고 있는 경마 경주의 등급을 매긴 책자)에 오르며 국제공인(Listed급) 경주로 위상이 올랐다.,89
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,5,‘스프린터 시리즈’는 3월 열린 첫 경주 ‘부산일보배’에서 빈체로카발로가 우승하며 현재 시리즈 승점 선두를 달리고 있다.,67
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,6,이번 ‘SBS스포츠 스프린트’에 이어 5월 세번째 경주 ‘서울마주협회장배’가 열린다.,47
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,7,시리즈 최우수마에게는 1억 원의 추가 인센티브를 수여한다.,32
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,8,올해 ‘SBS스포츠 스프린트’는 렛츠런파크 서울의 봄철 축제인 ‘스위트 체리 블라썸’ 벚꽃축제와 함께 열린다.,61
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,9,"이번 경주에는 서울 11마리, 부산경남 4마리가 출전한다.",32
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,10,1분10여초의 레이스에 승부가 결정나기 때문에 1200m 경주는 순간의 판단과 전략이 승패를 좌우한다.,57
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,11,올해 스프린터 시리즈에는 7세 이상의 베테랑 경주마들이 다수 출전했다.,39
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,12,나이를 뛰어넘는 노장들의 투혼이 주목받고 있는 가운데 우승이 기대되는 5두를 정리했다.,48
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,13,"●[서울]빈체로카발로(레이팅 107, 한국, 수, 4세, 마주 김인규, 조교사 서인석) 그동안 대상경주에서 큰 성과를 내지 못했지만 스프린트 시리즈 첫 경주인 ‘부산일보배’에서 처음으로 대상경주 우승을 했다.",116
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,14,"당시 주행 기록은 1분 11초 0으로, 본인의 기록은 물론 대회 신기록도 경신했다.",46
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,15,총 19번의 출전 경험 중 13번이 1200m로 단거리를 주력으로 활동하고 있다.,45
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,16,단거리에 강점인 모계 혈통을 가지고 있다.,23
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,17,상황에 맞는 유연한 경주 전개가 가능해 유력한 우승 후보로 꼽힌다.,37
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,18,이름은 이탈리아어로 ‘승리의 말’이라는 뜻이다.,26
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,19,"출전마 중에 레이팅 109로 가장 높고, 나이도 9세로 가장 많다 사진제공｜한국마사회 ●[부경]쏜살( 레이팅 109, 미국, 수, 9세, 마주 홍경표, 조교사:라이스) 출전마 중 레이팅도 나이도 가장 많다.",115
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,20,전성기 시절 어마어마와 함께 한국 경마 단거리계를 주름잡던 스타 경주마다.,41
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,21,2023년과 2024년 연속으로 스프린터 시리즈의 세 번째 경주인 ‘서울마주협회장배’를 우승했다.,54
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,22,지금까지 18번 1200m에 출전해 6번 우승하는 등 좋은 성적을 거두었다.,42
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,23,3000만 원이 채 안 되는 경매가로 도입되어 현재까지 15억 원이 넘는 상금을 획득했다.,50
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,24,올해 ‘부산일보배’에서는 빈체로카발로와의 접촉으로 페이스가 흐트러져 8위에 그쳤다.,46
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,25,이후 우전지파행(오른앞다리 절음) 증세를 보여 이번 경주에서는 컨디션 관리가 성적을 좌우할 것으로 보인다.,59
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,26,"세계서 가장 비싼 씨수말 중 하나인 타핏 혈통이다 사진제공｜한국마사회 ●[서울]마이티고(레이팅 105, 미국, 거, 8세, 마주 조병태, 조교사 서홍수) 8세의 나이에 올해 시리즈 첫 경주인 ‘부산일보배’에서 빈체로카발로에 이어 2위를 했다.",135
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,27,당시 중위권에서 기회를 엿보다 직선주로에 들어서면서 치고 나오는 추입 실력을 보여주었다.,49
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,28,세계에서 가장 비싼 씨수말 중 하나인 타핏의 혈통을 이어받았다.,35
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,29,"올해 미국 페가수스 월드컵(G1, 1800m, 총 상금 300만 달러)에서 우승한 화이트아바리오의 형제마다.",60
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,30,"아직 대상경주 우승 경험은 없지만, 명문 혈통의 잠재력을 바탕으로 활약이 기대된다.",46
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,31,‘부산일보배’에서 좋은 호흡을 보여준 김태희 기수가 이번에도 기승한다.,39
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,32,"지난해 ‘국제신문배’부터 단거리 경주로 전향했다 사진제공｜한국마사회 ●[부경]블랙맘바(레이팅 105, 한국, 수, 5세, 마주 배은정, 조교사 강은석) 원래 중장거리 경주에 주력했던 경주마다.",107
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,33,지난해 ‘국제신문배 ’부터 단거리 경주로 전향했다.,28
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,34,"대상경주 경험은 비교적 적은 편이나, 최근 좋은 경주력을 보여주고 있다.",40
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,35,평소 선두 후미를 따르다가 막판에 뒷심을 발휘하는 선입형 경주 스타일이다.,41
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,36,하지만 ‘부산일보배’에서는 선행을 시도했다.,24
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,37,그러나 줄곧 선두를 유지하다 직선주로에서 걸음이 무뎌져 3위에 그쳤다.,39
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,38,"지난해 ‘스프린터 시리즈’에서 꾸준한 성적을 거두어 단거리 최우수마로 선정됐다 사진제공｜한국마사회 ●[서울]어마어마(레이팅 106, 미국, 수, 8세, 마주 ㈜나스카, 조교사 송문길) 지난해 단거리 최우수마다.",117
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,39,"시리즈 세 경주에서 우승한 적은 없지만, 경쟁마들이 들쭉날쭉한 순위로 경합을 벌이는 동안 꾸준히 순위를 올려 시리즈 챔피언이 됐다.",73
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,40,"2021년 ‘SBS스포츠 스프린트’, 2022년 ‘부산일보배’, 2022년 ‘코리아 스프린트’등 총 5회의 대상경주 우승 경험이 있다.",75
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,41,출전마 중 가장 화려한 수상 경력이다.,21
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,42,출전마 중 가장 빠른 1200m 1분10초8의 기록을 갖고 있다.,36
LC_M09_2025-04-10_월드컵_013,"[경마]스프린터 시리즈 제2경주 승자는 누구, ‘제33회 SBS스포츠 스프린...",연예,43,올해 ‘부산일보배’에서는 5위를 했다.,21
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,1,"클린스만 전 국가대표팀 감독, 독일 언론과 인터뷰 ""축협, 두 선수간 분쟁 이유로 우리 해고"" 이강인(좌), 손흥민 선수/사진=연합뉴스 [파이낸셜뉴스] 지난해 아시안컵 4강전에서 요르단에 충격적인 패배를 당한 후 경질된 위르겐 클린스만 전 국가대표팀 감독이 한국을 지휘하던 시절 겪었던 일을 다시 언급했다.",171
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,2,그는 최근 바이에른 뮌헨과 인터밀란의 유럽축구연맹(UEFA) 챔피언스리그 8강 1차전을 앞두고 독일 언론 ‘MSN’과의 인터뷰에서 한국 대표팀 감독으로서 겪은 아시아 축구 경험에 대해 자신의 생각을 밝혔다.,115
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,3,클린스만은 한국 대표팀에서의 경험을 묻는 질문에 “흥미로웠다.,34
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,4,아시아 축구에 대해 많이 배웠다”면서도 “다만 결말이 너무 슬펐다.,37
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,5,"우리는 2026년 월드컵까지 계약을 맺었고, 3년짜리 계획도 세웠으며, 팀도 정말 좋았고 잠재력이 컸다.",58
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,6,그래서 결말이 더욱 안타까웠다”고 전했다.,23
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,7,이어 “우리는 2024년 2월 60여년 만에 처음으로 아시안컵에서 우승을 향해 나아가고 있었다.,53
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,8,하지만 요르단과의 준결승전 전날 두 선수가 서로를 공격했다”면서 “이강인이 팀 동료인 손흥민의 손가락 관절을 탈구시키는 부상을 입혔다”고 밝혔다.,81
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,9,그는 “거기서 무슨 일이 일어났는지 상상도 하지 못할 것이다.,34
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,10,완전히 미친 일이었다.,12
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,11,"몇 초만에 팀 정신은 사라졌고, 우리는 대회가 끝났다는 걸 깨달았다”며 “실제로 우리는 요르단에 패배했다.",59
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,12,그리고 대한축구협회는 우리가 두 선수간의 분쟁을 예상했어야 한다는 이유로 우리를 해고했다”고 토로했다.,57
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,13,클린스만은 여전히 감독직에 대한 열정을 드러냈다.,27
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,14,그는 “대표팀을 이끌고 월드컵에 나가는 것은 여전히 나의 꿈이다.,36
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,15,"이제는 무엇이 중요한지, 무엇이 중요하지 않은지 분별할 수 있을 만큼 경험이 쌓였다.",47
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,16,"다음 월드컵은 내가 거주하는 미국에서 열리기에, 모험은 더욱 흥미로울 것”이라고 말했다.",49
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,17,"한국은 2023 AFC 카타르 아시안컵에서 손흥민, 김민재, 황희찬, 이강인 등 유럽파 주축 선수들을 앞세워 64년 만의 우승에 도전했지만, 요르단에 패하며 4강에서 탈락했다.",98
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,18,이후 손흥민과 이강인의 충돌 사건 등으로 여론이 악화하자 대한축구협회는 클린스만의 경질을 결정했다.,55
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,19,"클린스만은 경질 이후 약 70억원이 넘는 위약금을 챙겼고, 현재 유럽축구연맹(UEFA) 자문위원으로 활동 중이다.",63
LC_M09_2025-04-10_월드컵_014,"""이강인 손흥민이 싸워서 망해"" 70억 챙기고 떠난 클린스만 한국 언급",스포츠,20,#손흥민 #축협 #이강인 #클린스만,19
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,1,<앵커> 사우디아라비아가 우리 돈 1천조 원이 넘는 천문학적인 금액을 쏟아부어 건설하는 '네옴시티 프로젝트'가 사실상 중단 위기를 맞고 있습니다.,81
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,2,"유가 하락으로 재정 상태에 급격히 악화되면서, 아시안게임에 엑스포, 월드컵까지 준비해야 하는 사우디 정부가 네옴시티 사업 속도 조절에 나선 것으로 보입니다.",87
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,3,부동산부 신재근 기자 나왔습니다.,18
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,4,"신 기자, 자세한 내용 들어보기 전에, 먼저 '네옴시티' 사업이 무엇인지 간단히 설명해 주시죠.",53
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,5,<기자> 네옴시티는 사우디아라비아 정부가 비전 2030 정책의 일환으로 발표한 신도시 계획인데요.,54
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,6,사우디아라비아의 북서부 홍해 인근 부지에 서울 면적의 44배에 해당하는 미래 도시를 짓는 것이 핵심입니다.,59
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,7,"영상에서 보시는 것처럼 사우디아라비아를 가로지르는 친환경 수직 도시 '더 라인'부터 바다 위에 떠 있는 산업 단지 '옥타곤', 초대형 산악 관광지 '트로제나' 등 최첨단 기술이 집약된 미래형 도시입니다.",113
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,8,"오는 2030년 완공을 목표로 투입 비용만 1조 달러, 우리 돈 1,500조 원에 달합니다.",51
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,9,"<앵커> 그런데, 네옴시티 프로젝트가 사실상 중단될 위기가 이런 얘기들이 들리고 있습니다.",50
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,10,<기자> 크게 두 가지 이유로 압축할 수 있습니다.,28
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,11,"먼저, 현재 사우디는 1500조 원이 필요한 네옴시티 프로젝트 외에도, 2029년 동계 아시안게임, 2030 엑스포, 2034 월드컵 굵직한 국제행사들을 준비해야 하는 상황입니다.",100
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,12,"특히, 당장 2029년인 동계 아시안게임의 경우 무려 700조 원이 투입됩니다.",44
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,13,더운 나라에서 동계 아시안게임을 여는 만큼 막대한 돈이 들어가는 겁니다.,40
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,14,"다수의 현지 소식통에게 얘기를 들어보니, 사우디 정부가 일단 국제행사 개최를 선순위를 두고 있고 네옴시티 프로젝트는 후순위로 밀린 상황이라고 합니다.",83
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,15,"다음으로, 급락하고 있는 유가가 사우디 정부 재정에 심각한 타격을 주고 있습니다.",45
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,16,"원유 판매로 벌어들인 돈은 사우디 정부 수입의 70%를 차지하는데, 글로벌 관세 전쟁에 따른 경기침체 우려로 현재 유가가 배럴당 60달러선까지 떨어졌습니다.",87
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,17,게다가 산유국들의 모임인 OPEC+가 당장 다음 달부터 하루 41만1천 배럴을 증산하기로 하면서 유가가 올라가긴 어려운 상태입니다.,73
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,18,"<앵커> 보통 사우디를 부자 나라라고 알고 있는데, 도대체 사우디의 재정 상태가 얼마나 어려운 겁니까?",57
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,19,"<기자> 그래서 현재 사우디의 상황을 보여줄 수 있는 자료를 국제통화기금, IMF에 찾았습니다.",53
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,20,지난 4년간의 유가와 사우디 재정 추이를 보면요.,27
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,21,유가가 배럴당 120달러에 육박했던 지난 2022년을 제외하고는 계속해서 적자 상태입니다.,50
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,22,"그러니까 사우디 정부 재정은 유가가 100달러 수준을 유지해야 균형을 맞출 수 있는데, 유가가 계속해서 떨어지다 보니 부담이 커진 겁니다.",77
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,23,"표에 나오는 재정 균형선, 100달러선과의 격차만큼 재정 적자가 커진다고 보면 됩니다.",48
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,24,골드만삭스는 최근 연말까지 국제유가가 50~60달러까지 떨어질 것으로 예상했습니다.,46
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,25,<앵커> 네옴시티 공사에 참여 중인 우리 건설사는 현재 어떤 상황입니까?,40
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,26,<기자> 현재 삼성물산과 현대건설은 모두 6천억 원 규모 네옴시티 '더 라인' 지하 터널 공사를 하고 있는데요.,62
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,27,지난해 말 기준 3분의 1 정도 공사를 마쳤습니다.,28
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,28,"올해 연말 완공을 목표로 했지만, 실제 공정률은 계획보다 낮은 것으로 파악되는데요.",46
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,29,발주처가 공정을 늦춰달라는 요청을 했기 때문입니다.,28
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,30,건설공사는 공사를 하고 대금을 받는 식인데요.,25
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,31,공사를 미리 끝냈다가 대금을 못 받을 수 있기 때문에 공사 속도를 늦추고 있는 겁니다.,48
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,32,"업계 취재를 해 보면 아직 인원은 남아 있지만, 철수할 거라는 얘기도 나오고 있습니다.",48
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,33,"현지 사정에 밝은 한 관계자는 ""해당 프로젝트가 지연돼 건설사들이 철수할 계획인 걸로 알고 있다""고 말했습니다.",62
LC_M09_2025-04-10_월드컵_015,현대·삼성 철수설까지…유가에 흔들리는 '네옴시티',경제,34,"다만 삼성물산과 현대건설 모두 ""사업 속도가 느린 건 맞지만, 기존 수주했던 사업은 기존대로 유지 중""이란 입장입니다.",66
